onset	duration	trial_type	value
2.0	1.747	cue_left	51
6.129	0.793	cue_right	52
8.646	1.458	cue_left	51
12.444	1.251	cue_left	51
15.04	1.101	cue_left	51
17.971	0.994	cue_right	52
20.97	1.4	cue_left	51
23.458	1.103	cue_right	52
27.044	1.156	cue_left	51
30.342	1.884	cue_left	51
33.784	1.1	cue_left	51
36.418	0.96	cue_right	52
39.645	1.174	cue_right	52
42.492	1.979	cue_right	52
46.418	1.12	cue_right	52
50.433	0.5	cue_right	52
52.077	1.053	cue_left	51
55.456	0.597	cue_left	51
57.14	1.714	cue_left	51
59.859	0.881	cue_right	52
63.33	1.046	cue_left	51
66.557	0.867	cue_left	51
68.475	1.317	cue_left	51
