onset	duration	trial_type	value
2.0	0.97	sequence_presentation	41
4.323	1.917	sequence_presentation	41
7.244	1.544	recall_start	42
11.562	1.408	recall_start	42
15.539	1.861	sequence_presentation	41
20.129	1.572	recall_start	42
24.201	1.212	sequence_presentation	41
27.475	1.905	recall_start	42
31.349	0.642	recall_start	42
34.85	1.613	sequence_presentation	41
37.59	1.412	sequence_presentation	41
40.541	1.896	sequence_presentation	41
43.887	1.774	sequence_presentation	41
48.607	1.632	recall_start	42
51.778	0.676	recall_start	42
55.311	1.058	sequence_presentation	41
57.695	1.553	sequence_presentation	41
61.25	1.742	sequence_presentation	41
64.508	1.398	recall_start	42
66.982	0.596	sequence_presentation	41
