onset	duration	trial_type	value
2.0	1.823	cue_right	52
5.136	1.11	cue_left	51
9.031	1.158	cue_right	52
11.267	0.576	cue_right	52
13.923	1.623	cue_right	52
17.433	0.83	cue_left	51
20.437	1.357	cue_left	51
23.961	0.7	cue_right	52
26.005	1.437	cue_left	51
29.79	1.266	cue_left	51
33.607	1.738	cue_left	51
36.779	0.822	cue_left	51
39.1	1.985	cue_right	52
43.438	1.324	cue_right	52
47.561	1.325	cue_left	51
49.971	0.554	cue_left	51
52.107	1.565	cue_left	51
55.135	1.476	cue_left	51
58.331	0.686	cue_left	51
60.351	1.502	cue_left	51
