onset	duration	trial_type	value
2.0	0.949	sequence_presentation	41
5.436	0.684	sequence_presentation	41
7.945	0.732	sequence_presentation	41
11.577	1.215	recall_start	42
15.337	0.533	recall_start	42
18.702	1.132	recall_start	42
20.886	1.248	sequence_presentation	41
24.296	1.701	recall_start	42
27.527	1.588	recall_start	42
30.213	1.172	recall_start	42
34.377	1.507	recall_start	42
37.098	1.151	sequence_presentation	41
41.239	0.889	recall_start	42
43.257	1.34	recall_start	42
46.038	0.665	recall_start	42
47.761	1.622	recall_start	42
50.967	1.082	sequence_presentation	41
53.486	1.111	recall_start	42
56.246	1.608	recall_start	42
59.776	1.694	sequence_presentation	41
