onset	duration	trial_type	value
2.0	1.527	sequence_presentation	41
5.656	1.713	sequence_presentation	41
8.527	1.523	recall_start	42
11.857	1.142	recall_start	42
14.894	0.756	sequence_presentation	41
18.084	0.62	sequence_presentation	41
19.86	0.955	sequence_presentation	41
22.483	1.548	sequence_presentation	41
25.739	0.696	recall_start	42
28.927	1.828	sequence_presentation	41
33.461	1.544	recall_start	42
37.094	0.805	sequence_presentation	41
40.889	1.003	recall_start	42
42.897	0.748	sequence_presentation	41
46.185	1.917	recall_start	42
50.524	1.506	recall_start	42
54.954	1.099	sequence_presentation	41
57.075	0.962	recall_start	42
60.837	1.466	recall_start	42
64.627	1.296	sequence_presentation	41
68.129	1.364	recall_start	42
72.296	0.892	sequence_presentation	41
75.75	0.514	sequence_presentation	41
79.222	1.517	recall_start	42
83.467	0.986	recall_start	42
86.487	1.569	recall_start	42
90.037	1.438	recall_start	42
