onset	duration	trial_type	value
2.0	1.031	cue_right	52
4.215	1.99	cue_right	52
8.151	0.67	cue_left	51
11.125	1.22	cue_right	52
14.541	0.954	cue_right	52
18.389	0.538	cue_right	52
20.264	0.713	cue_right	52
23.583	0.811	cue_right	52
25.758	1.055	cue_left	51
29.388	0.986	cue_right	52
32.512	1.939	cue_left	51
35.528	0.911	cue_left	51
37.779	1.414	cue_right	52
40.889	1.646	cue_left	51
43.742	1.921	cue_left	51
48.077	1.304	cue_left	51
52.053	1.516	cue_right	52
54.644	1.408	cue_right	52
57.239	0.901	cue_right	52
61.069	1.739	cue_right	52
64.493	1.348	cue_left	51
67.153	1.35	cue_right	52
69.504	1.955	cue_left	51
72.807	0.741	cue_right	52
75.089	0.69	cue_right	52
78.267	0.609	cue_left	51
79.941	1.896	cue_right	52
84.61	1.395	cue_right	52
87.709	0.545	cue_right	52
