onset	duration	trial_type	value
2.0	1.098	target	11
5.794	1.9	target	11
9.991	0.654	target	11
11.673	1.7	target	11
14.403	0.597	target	11
17.063	0.807	target	11
19.551	0.645	target	11
22.53	0.894	target	11
26.336	1.092	target	11
29.282	1.604	nontarget	12
33.291	0.771	target	11
35.989	1.909	nontarget	12
39.404	1.846	target	11
43.523	1.668	nontarget	12
47.588	0.604	target	11
49.869	0.637	nontarget	12
52.389	0.54	target	11
54.11	0.617	target	11
56.076	1.231	nontarget	12
58.771	1.569	nontarget	12
61.815	1.277	nontarget	12
65.006	1.906	target	11
69.589	1.074	nontarget	12
73.216	0.868	nontarget	12
76.108	1.673	nontarget	12
79.306	1.025	target	11
81.678	1.839	target	11
84.604	0.518	nontarget	12
87.129	0.996	target	11
90.514	1.601	nontarget	12
