onset	duration	trial_type	value
2.0	1.057	sequence_presentation	41
5.542	0.662	recall_start	42
7.805	0.704	sequence_presentation	41
10.68	1.1	recall_start	42
13.338	1.513	recall_start	42
17.785	0.599	sequence_presentation	41
19.948	1.127	recall_start	42
22.663	1.176	sequence_presentation	41
25.571	1.207	recall_start	42
28.47	1.248	sequence_presentation	41
31.791	1.309	recall_start	42
34.927	1.922	recall_start	42
37.944	0.799	recall_start	42
40.129	1.788	sequence_presentation	41
43.026	0.534	recall_start	42
46.082	1.311	sequence_presentation	41
49.022	1.659	sequence_presentation	41
53.487	1.691	recall_start	42
57.516	0.815	sequence_presentation	41
59.944	1.18	sequence_presentation	41
62.553	0.963	sequence_presentation	41
65.479	0.849	sequence_presentation	41
