onset	duration	trial_type	value
2.0	1.713	cue_left	51
5.217	1.587	cue_right	52
8.457	1.124	cue_right	52
12.084	0.726	cue_left	51
15.727	1.492	cue_left	51
18.511	1.764	cue_right	52
22.164	0.917	cue_left	51
25.286	0.69	cue_left	51
27.524	0.925	cue_right	52
29.585	1.674	cue_left	51
33.979	1.572	cue_left	51
37.165	1.809	cue_left	51
40.115	0.987	cue_left	51
42.421	0.533	cue_left	51
45.256	0.7	cue_right	52
48.213	0.663	cue_left	51
50.085	1.996	cue_left	51
54.965	1.305	cue_right	52
57.59	1.775	cue_right	52
61.571	1.075	cue_left	51
64.516	1.193	cue_left	51
