onset	duration	trial_type	value
2.0	1.622	cue_left	51
5.474	0.848	cue_left	51
9.206	0.812	cue_left	51
12.314	1.433	cue_right	52
15.342	1.859	cue_right	52
18.888	0.645	cue_right	52
22.254	1.299	cue_left	51
26.209	1.779	cue_left	51
30.291	1.842	cue_left	51
34.109	0.559	cue_right	52
36.094	1.979	cue_right	52
40.816	1.519	cue_right	52
44.679	0.728	cue_left	51
47.118	1.589	cue_left	51
51.431	1.98	cue_left	51
55.488	0.999	cue_left	51
58.796	1.592	cue_right	52
61.577	0.853	cue_left	51
65.208	1.095	cue_right	52
68.799	1.012	cue_left	51
71.274	1.72	cue_right	52
74.157	1.094	cue_left	51
77.086	1.542	cue_right	52
