onset	duration	trial_type	value
2.0	0.772	cue_left	51
4.342	0.579	cue_left	51
7.807	1.459	cue_left	51
10.296	0.591	cue_right	52
12.157	1.602	cue_right	52
15.263	1.141	cue_right	52
18.603	0.58	cue_left	51
21.335	1.612	cue_left	51
25.285	0.744	cue_left	51
28.908	1.397	cue_right	52
31.987	0.857	cue_left	51
35.394	1.863	cue_right	52
39.219	1.238	cue_right	52
43.104	0.719	cue_left	51
46.154	1.885	cue_left	51
49.466	1.913	cue_right	52
53.563	1.667	cue_right	52
57.616	0.73	cue_left	51
59.686	1.584	cue_right	52
62.294	0.977	cue_right	52
65.747	1.581	cue_right	52
69.457	0.898	cue_left	51
72.607	1.282	cue_right	52
76.188	0.953	cue_left	51
