onset	duration	trial_type	value
2.0	1.872	cue_right	52
6.178	0.643	cue_right	52
7.924	1.651	cue_right	52
11.822	1.282	cue_right	52
14.557	1.38	cue_left	51
17.568	1.928	cue_left	51
22.224	1.643	cue_left	51
25.064	1.698	cue_right	52
27.83	1.631	cue_left	51
32.148	1.945	cue_right	52
36.85	1.283	cue_right	52
40.253	1.012	cue_right	52
42.56	1.783	cue_left	51
47.251	1.591	cue_left	51
51.238	0.778	cue_right	52
53.793	0.992	cue_right	52
56.265	0.585	cue_left	51
59.612	1.061	cue_right	52
61.918	0.867	cue_right	52
65.22	0.602	cue_left	51
68.115	0.727	cue_left	51
70.718	1.118	cue_right	52
74.33	0.752	cue_left	51
76.126	1.964	cue_right	52
