onset	duration	trial_type	value
2.0	1.709	sequence_presentation	41
6.619	0.813	recall_start	42
9.816	1.181	sequence_presentation	41
12.537	1.52	sequence_presentation	41
15.767	0.895	recall_start	42
19.44	1.584	sequence_presentation	41
22.871	1.984	sequence_presentation	41
27.566	1.776	recall_start	42
31.726	1.253	sequence_presentation	41
34.832	1.147	sequence_presentation	41
37.617	0.563	recall_start	42
39.259	0.742	sequence_presentation	41
42.495	1.562	sequence_presentation	41
46.74	1.66	sequence_presentation	41
50.184	0.6	sequence_presentation	41
51.957	1.357	recall_start	42
55.28	0.832	recall_start	42
59.011	1.38	sequence_presentation	41
61.647	1.223	recall_start	42
65.025	0.705	sequence_presentation	41
