onset	duration	trial_type	value
2.0	1.965	cue_right	52
5.753	0.837	cue_right	52
8.387	1.307	cue_left	51
11.41	0.536	cue_left	51
14.272	0.567	cue_right	52
16.748	1.255	cue_left	51
19.021	1.01	cue_left	51
21.076	0.944	cue_right	52
24.27	1.805	cue_left	51
27.209	0.521	cue_left	51
30.294	0.959	cue_right	52
34.19	1.624	cue_right	52
38.553	1.417	cue_left	51
41.656	0.783	cue_left	51
44.049	0.831	cue_left	51
46.217	0.517	cue_right	52
47.744	0.924	cue_left	51
49.67	0.788	cue_left	51
53.034	0.778	cue_right	52
55.898	1.646	cue_right	52
58.672	1.037	cue_right	52
62.523	1.04	cue_right	52
64.706	0.784	cue_left	51
66.934	0.589	cue_left	51
69.672	0.547	cue_left	51
71.975	0.979	cue_left	51
73.963	1.904	cue_left	51
76.951	1.759	cue_left	51
