onset	duration	trial_type	value
2.0	1.809	target	11
6.501	0.884	target	11
9.472	0.981	target	11
12.274	0.95	target	11
15.04	1.352	nontarget	12
17.757	1.48	nontarget	12
22.157	1.571	nontarget	12
26.075	1.208	target	11
29.234	1.285	nontarget	12
31.996	1.903	target	11
36.454	1.994	nontarget	12
41.196	1.551	target	11
45.465	1.571	target	11
49.789	1.178	target	11
53.681	1.474	nontarget	12
58.005	0.758	nontarget	12
61.16	0.832	nontarget	12
63.971	0.892	target	11
67.72	1.129	nontarget	12
71.083	0.796	target	11
73.924	1.545	nontarget	12
78.059	0.958	nontarget	12
81.376	1.05	nontarget	12
84.601	1.719	target	11
89.004	0.909	nontarget	12
91.324	1.571	target	11
95.494	1.752	target	11
