onset	duration	trial_type	value
2.0	1.336	cue_left	51
5.04	1.359	cue_right	52
9.289	1.78	cue_left	51
12.455	1.245	cue_right	52
16.013	1.625	cue_right	52
19.059	1.609	cue_left	51
23.394	0.82	cue_right	52
26.695	0.765	cue_left	51
30.358	1.914	cue_left	51
34.623	1.809	cue_left	51
38.137	1.014	cue_left	51
41.275	1.668	cue_right	52
44.654	1.605	cue_right	52
48.989	1.344	cue_left	51
52.767	0.997	cue_right	52
56.142	0.655	cue_right	52
57.963	1.087	cue_right	52
60.209	1.16	cue_left	51
63.062	1.469	cue_right	52
65.944	1.593	cue_right	52
69.372	1.641	cue_right	52
73.427	1.424	cue_right	52
76.003	1.899	cue_left	51
79.126	1.645	cue_right	52
81.923	1.937	cue_left	51
86.545	0.881	cue_left	51
88.835	0.829	cue_right	52
91.047	1.932	cue_right	52
94.42	0.726	cue_left	51
