onset	duration	trial_type	value
2.0	0.984	sequence_presentation	41
4.853	1.061	sequence_presentation	41
8.587	1.186	sequence_presentation	41
12.048	0.727	recall_start	42
15.243	0.909	sequence_presentation	41
17.165	1.957	sequence_presentation	41
20.413	1.37	sequence_presentation	41
23.689	1.12	recall_start	42
27.658	0.825	sequence_presentation	41
30.342	0.999	recall_start	42
32.67	1.331	sequence_presentation	41
35.859	1.674	recall_start	42
38.578	1.704	sequence_presentation	41
42.149	1.381	recall_start	42
46.179	0.815	sequence_presentation	41
48.178	1.754	sequence_presentation	41
52.199	1.585	recall_start	42
56.03	1.547	recall_start	42
59.356	1.755	sequence_presentation	41
62.998	1.123	recall_start	42
65.471	0.933	recall_start	42
69.03	1.99	recall_start	42
72.43	1.158	sequence_presentation	41
75.277	1.275	sequence_presentation	41
78.727	1.056	recall_start	42
81.978	1.369	sequence_presentation	41
84.907	1.563	sequence_presentation	41
88.43	1.453	sequence_presentation	41
92.406	1.88	sequence_presentation	41
