onset	duration	trial_type	value
2.0	0.743	cue_left	51
3.899	1.549	cue_right	52
6.873	1.095	cue_right	52
9.588	1.759	cue_right	52
12.631	1.261	cue_right	52
15.15	1.019	cue_right	52
18.755	1.902	cue_left	51
22.993	0.784	cue_left	51
24.978	1.029	cue_right	52
27.417	1.502	cue_left	51
30.858	0.726	cue_right	52
32.947	1.836	cue_left	51
36.734	0.644	cue_right	52
39.254	1.816	cue_left	51
43.67	0.542	cue_left	51
46.611	1.277	cue_right	52
49.892	1.265	cue_left	51
54.125	0.6	cue_left	51
56.418	1.465	cue_right	52
60.705	1.487	cue_left	51
64.722	1.028	cue_right	52
