onset	duration	trial_type	value
2.0	0.665	cue_right	52
4.527	0.978	cue_right	52
6.637	0.987	cue_left	51
8.849	0.943	cue_left	51
12.467	0.828	cue_right	52
15.666	0.886	cue_right	52
17.722	1.065	cue_right	52
20.458	1.096	cue_left	51
24.332	1.214	cue_right	52
26.846	0.756	cue_right	52
29.034	0.921	cue_right	52
31.5	1.339	cue_left	51
34.066	0.578	cue_right	52
37.135	0.772	cue_left	51
39.047	1.368	cue_right	52
42.49	1.274	cue_left	51
45.957	0.705	cue_left	51
48.346	1.44	cue_right	52
51.351	1.947	cue_right	52
54.421	1.22	cue_left	51
57.303	0.626	cue_left	51
60.851	1.928	cue_right	52
65.758	1.657	cue_left	51
70.0	0.722	cue_right	52
72.423	1.224	cue_right	52
76.119	0.807	cue_right	52
79.364	1.942	cue_left	51
