onset	duration	trial_type	value
2.0	1.477	cue_right	52
4.488	1.266	cue_left	51
7.438	1.243	cue_left	51
11.675	0.52	cue_right	52
13.952	1.446	cue_right	52
16.993	1.841	cue_right	52
19.939	1.927	cue_left	51
22.96	1.234	cue_left	51
26.047	0.865	cue_left	51
28.362	1.476	cue_right	52
31.995	1.419	cue_right	52
36.005	0.897	cue_right	52
39.123	1.976	cue_right	52
43.614	0.763	cue_right	52
46.446	1.405	cue_left	51
49.477	1.07	cue_left	51
52.071	0.515	cue_right	52
53.813	1.328	cue_right	52
57.338	1.235	cue_right	52
61.093	0.798	cue_left	51
63.44	0.729	cue_left	51
65.718	0.89	cue_left	51
67.855	0.919	cue_left	51
71.661	1.929	cue_right	52
