onset	duration	trial_type	value
2.0	1.903	recall_start	42
6.862	1.507	sequence_presentation	41
11.209	0.56	recall_start	42
14.649	0.84	sequence_presentation	41
18.475	0.741	sequence_presentation	41
21.326	0.502	sequence_presentation	41
23.001	0.596	sequence_presentation	41
25.464	1.382	sequence_presentation	41
29.151	1.738	sequence_presentation	41
33.848	1.796	recall_start	42
37.843	1.321	recall_start	42
41.154	1.649	sequence_presentation	41
44.165	0.76	recall_start	42
47.208	0.527	sequence_presentation	41
49.123	0.649	sequence_presentation	41
52.648	0.875	recall_start	42
54.914	1.06	sequence_presentation	41
58.587	1.231	sequence_presentation	41
61.502	1.749	recall_start	42
65.614	0.647	recall_start	42
67.732	0.7	recall_start	42
71.232	1.835	recall_start	42
74.19	1.579	recall_start	42
