onset	duration	trial_type	value
2.0	1.806	recall_start	42
6.79	0.754	sequence_presentation	41
9.278	1.842	recall_start	42
13.757	1.362	sequence_presentation	41
17.339	1.48	sequence_presentation	41
20.506	0.839	sequence_presentation	41
24.139	0.583	sequence_presentation	41
26.316	1.527	sequence_presentation	41
29.591	1.052	recall_start	42
33.394	0.936	sequence_presentation	41
36.807	1.985	recall_start	42
40.02	0.682	sequence_presentation	41
42.876	1.352	recall_start	42
46.72	1.008	sequence_presentation	41
48.828	1.973	sequence_presentation	41
