onset	duration	trial_type	value
2.0	0.583	cue_left	51
3.937	0.791	cue_right	52
6.023	1.962	cue_left	51
10.035	0.725	cue_left	51
13.24	1.812	cue_right	52
16.695	1.666	cue_right	52
21.315	1.831	cue_left	51
25.834	0.977	cue_left	51
27.839	0.604	cue_right	52
29.587	1.898	cue_left	51
33.005	1.065	cue_left	51
36.27	1.644	cue_right	52
39.277	0.565	cue_left	51
42.37	0.781	cue_right	52
44.265	1.587	cue_left	51
46.855	1.001	cue_left	51
49.335	0.904	cue_left	51
52.722	0.983	cue_left	51
55.323	0.557	cue_left	51
57.123	1.211	cue_left	51
59.527	1.392	cue_right	52
62.41	1.015	cue_right	52
64.864	0.784	cue_right	52
67.688	0.621	cue_right	52
70.038	0.519	cue_left	51
72.359	1.753	cue_left	51
75.331	1.243	cue_left	51
77.998	0.834	cue_right	52
81.721	0.773	cue_left	51
83.514	0.847	cue_left	51
