onset	duration	trial_type	value
2.0	1.248	recall_start	42
6.186	1.462	sequence_presentation	41
9.132	1.443	sequence_presentation	41
12.051	1.505	recall_start	42
15.765	1.304	sequence_presentation	41
19.025	1.666	sequence_presentation	41
23.035	1.46	recall_start	42
26.662	0.672	recall_start	42
29.893	1.192	recall_start	42
33.721	1.453	sequence_presentation	41
36.886	1.466	sequence_presentation	41
40.817	1.693	recall_start	42
44.11	1.555	sequence_presentation	41
46.722	0.666	recall_start	42
48.788	1.485	recall_start	42
