onset	duration	trial_type	value
2.0	1.244	sequence_presentation	41
5.49	1.046	recall_start	42
7.569	1.964	sequence_presentation	41
11.941	1.304	sequence_presentation	41
16.013	1.209	sequence_presentation	41
18.576	1.175	sequence_presentation	41
22.005	0.835	recall_start	42
24.403	1.175	recall_start	42
27.387	0.59	recall_start	42
29.571	0.636	sequence_presentation	41
31.307	1.965	recall_start	42
36.219	0.632	sequence_presentation	41
39.262	1.106	sequence_presentation	41
43.366	1.637	sequence_presentation	41
46.592	0.679	recall_start	42
50.071	1.75	sequence_presentation	41
53.705	1.027	sequence_presentation	41
56.314	1.248	sequence_presentation	41
58.882	0.75	sequence_presentation	41
61.963	0.682	sequence_presentation	41
64.733	0.927	sequence_presentation	41
66.679	1.537	recall_start	42
69.273	0.543	sequence_presentation	41
71.342	1.113	sequence_presentation	41
74.181	0.867	sequence_presentation	41
77.85	0.68	recall_start	42
