onset	duration	trial_type	value
2.0	0.921	cue_left	51
4.765	1.003	cue_right	52
7.626	1.697	cue_left	51
10.875	1.7	cue_right	52
14.12	0.664	cue_left	51
16.861	1.695	cue_right	52
21.201	1.996	cue_left	51
24.769	1.286	cue_left	51
27.1	1.343	cue_right	52
29.653	0.787	cue_right	52
31.624	0.515	cue_left	51
34.981	1.09	cue_left	51
38.405	1.772	cue_right	52
42.189	0.889	cue_right	52
45.61	0.696	cue_right	52
49.264	1.288	cue_right	52
52.107	1.815	cue_right	52
55.351	1.094	cue_right	52
58.839	1.979	cue_right	52
62.031	1.816	cue_right	52
64.906	1.87	cue_left	51
69.678	0.877	cue_left	51
71.935	1.153	cue_left	51
75.471	0.566	cue_left	51
78.437	1.033	cue_right	52
