onset	duration	trial_type	value
2.0	0.697	nontarget	12
4.301	1.328	nontarget	12
8.556	1.529	nontarget	12
12.555	1.678	target	11
16.848	0.511	target	11
19.329	0.562	nontarget	12
22.307	1.794	nontarget	12
25.96	1.321	target	11
29.81	1.349	target	11
32.161	1.859	nontarget	12
35.82	0.777	nontarget	12
39.397	0.64	target	11
41.703	1.102	nontarget	12
44.095	1.043	nontarget	12
47.992	0.635	nontarget	12
49.978	1.659	target	11
52.785	1.542	nontarget	12
56.697	1.015	target	11
59.319	1.038	nontarget	12
62.91	0.681	nontarget	12
66.294	1.596	nontarget	12
70.614	0.677	target	11
