onset	duration	trial_type	value
2.0	0.751	recall_start	42
4.382	1.036	recall_start	42
6.937	0.837	sequence_presentation	41
10.675	1.342	recall_start	42
13.917	1.186	recall_start	42
17.459	1.494	recall_start	42
20.86	0.74	sequence_presentation	41
23.56	1.445	sequence_presentation	41
27.532	0.914	sequence_presentation	41
30.165	0.779	sequence_presentation	41
33.363	1.163	sequence_presentation	41
37.42	0.617	sequence_presentation	41
40.33	0.751	recall_start	42
43.074	1.113	sequence_presentation	41
46.529	1.5	sequence_presentation	41
50.675	1.661	recall_start	42
53.908	1.78	sequence_presentation	41
57.523	0.989	recall_start	42
60.965	1.665	recall_start	42
65.324	0.943	sequence_presentation	41
69.063	0.738	recall_start	42
72.086	1.861	sequence_presentation	41
76.38	1.852	recall_start	42
80.309	1.722	sequence_presentation	41
83.432	1.331	sequence_presentation	41
86.615	1.915	sequence_presentation	41
90.457	0.818	recall_start	42
93.239	0.864	recall_start	42
