onset	duration	trial_type	value
2.0	1.666	sequence_presentation	41
6.471	1.972	recall_start	42
10.689	1.043	sequence_presentation	41
14.079	1.2	recall_start	42
17.402	1.657	recall_start	42
20.486	1.335	sequence_presentation	41
23.321	1.802	recall_start	42
26.913	1.077	recall_start	42
29.715	1.623	recall_start	42
33.66	0.612	recall_start	42
36.313	1.481	recall_start	42
39.033	0.77	recall_start	42
42.264	0.519	recall_start	42
44.871	1.914	sequence_presentation	41
47.802	1.591	sequence_presentation	41
51.485	0.641	sequence_presentation	41
53.886	0.513	sequence_presentation	41
55.996	1.717	recall_start	42
58.721	0.501	sequence_presentation	41
60.75	1.656	recall_start	42
64.379	1.085	sequence_presentation	41
