onset	duration	trial_type	value
2.0	1.748	cue_right	52
5.44	0.517	cue_right	52
8.62	1.258	cue_left	51
11.989	1.584	cue_left	51
15.022	1.899	cue_right	52
18.994	0.512	cue_left	51
22.296	1.72	cue_right	52
25.606	1.661	cue_left	51
29.864	1.568	cue_left	51
32.85	0.528	cue_left	51
34.621	0.965	cue_right	52
37.344	1.254	cue_left	51
39.628	0.771	cue_right	52
42.451	1.575	cue_left	51
46.055	0.798	cue_right	52
48.207	0.601	cue_right	52
51.069	1.069	cue_left	51
54.934	0.871	cue_left	51
58.214	0.697	cue_left	51
60.509	1.991	cue_left	51
65.306	1.455	cue_right	52
69.738	1.04	cue_left	51
