onset	duration	trial_type	value
2.0	1.89	nontarget	12
6.189	0.907	nontarget	12
9.722	0.654	nontarget	12
12.765	0.557	nontarget	12
15.001	0.513	target	11
18.067	1.873	target	11
21.221	1.424	nontarget	12
24.125	0.771	nontarget	12
26.257	1.672	target	11
30.723	0.864	nontarget	12
32.687	1.633	target	11
36.918	0.66	target	11
39.13	0.591	nontarget	12
41.513	1.655	nontarget	12
46.002	1.794	nontarget	12
50.238	1.973	nontarget	12
54.057	0.63	nontarget	12
57.418	1.864	nontarget	12
61.324	1.856	target	11
64.902	1.654	nontarget	12
68.63	0.924	target	11
70.618	0.985	nontarget	12
72.619	0.838	target	11
75.925	1.604	nontarget	12
78.552	1.895	target	11
82.185	1.539	target	11
85.517	1.625	target	11
90.001	0.864	nontarget	12
93.056	1.955	target	11
