onset	duration	trial_type	value
2.0	1.619	cue_right	52
5.631	0.607	cue_left	51
7.661	0.917	cue_left	51
9.592	0.881	cue_right	52
13.412	1.252	cue_left	51
15.668	1.139	cue_left	51
18.647	1.279	cue_right	52
21.592	1.2	cue_right	52
25.733	0.951	cue_right	52
28.936	1.449	cue_right	52
32.304	0.888	cue_right	52
35.347	1.557	cue_right	52
38.521	1.645	cue_left	51
42.567	1.726	cue_right	52
46.12	0.622	cue_left	51
49.009	0.816	cue_right	52
51.569	1.032	cue_left	51
54.372	1.436	cue_right	52
58.474	1.282	cue_right	52
61.086	1.855	cue_right	52
64.082	1.08	cue_left	51
66.219	0.689	cue_left	51
68.84	1.303	cue_left	51
