onset	duration	trial_type	value
2.0	1.992	recall_start	42
6.479	1.259	sequence_presentation	41
9.275	0.955	recall_start	42
12.853	1.255	sequence_presentation	41
15.633	1.351	sequence_presentation	41
19.972	1.959	recall_start	42
24.325	1.073	recall_start	42
27.807	1.394	recall_start	42
30.202	0.736	recall_start	42
33.735	1.706	recall_start	42
37.084	1.381	sequence_presentation	41
40.886	1.714	sequence_presentation	41
44.042	1.395	recall_start	42
46.753	1.712	sequence_presentation	41
51.321	1.001	recall_start	42
53.645	1.391	recall_start	42
56.158	1.505	recall_start	42
60.645	1.04	recall_start	42
63.027	1.891	recall_start	42
66.219	1.485	recall_start	42
70.516	0.722	recall_start	42
74.183	1.13	recall_start	42
77.832	1.082	recall_start	42
80.891	1.625	recall_start	42
84.015	1.132	recall_start	42
