onset	duration	trial_type	value
2.0	1.464	cue_right	52
5.489	1.057	cue_left	51
8.341	1.775	cue_left	51
12.997	0.723	cue_right	52
15.278	1.012	cue_left	51
18.234	1.131	cue_right	52
21.135	1.402	cue_right	52
24.31	1.084	cue_right	52
27.265	1.0	cue_right	52
30.888	0.858	cue_right	52
33.816	1.688	cue_right	52
36.773	1.475	cue_left	51
39.363	1.236	cue_right	52
42.784	1.026	cue_right	52
46.756	0.999	cue_left	51
49.887	1.301	cue_left	51
52.284	1.347	cue_left	51
55.51	1.632	cue_left	51
58.914	0.542	cue_right	52
61.094	1.198	cue_right	52
64.334	1.072	cue_left	51
66.797	0.714	cue_right	52
70.394	1.326	cue_right	52
