onset	duration	trial_type	value
2.0	1.815	cue_left	51
4.958	0.908	cue_left	51
7.887	1.426	cue_right	52
11.053	1.117	cue_right	52
14.951	1.126	cue_left	51
17.994	1.043	cue_right	52
21.012	1.774	cue_right	52
23.812	0.861	cue_left	51
27.394	0.658	cue_left	51
30.099	1.992	cue_left	51
33.258	0.98	cue_left	51
36.907	0.766	cue_left	51
40.613	1.853	cue_right	52
44.905	0.959	cue_left	51
48.853	1.492	cue_left	51
52.788	0.763	cue_left	51
55.02	1.6	cue_left	51
59.499	0.915	cue_left	51
61.708	1.121	cue_left	51
64.572	1.711	cue_left	51
67.892	0.922	cue_right	52
71.144	1.227	cue_right	52
74.973	1.256	cue_left	51
77.635	0.554	cue_right	52
