onset	duration	trial_type	value
2.0	1.17	cue_left	51
4.531	0.606	cue_left	51
7.154	0.853	cue_left	51
10.924	1.636	cue_left	51
15.498	1.254	cue_left	51
19.155	1.457	cue_right	52
22.608	1.342	cue_right	52
25.053	1.622	cue_right	52
28.241	0.775	cue_left	51
30.308	1.562	cue_right	52
34.787	0.922	cue_right	52
37.319	1.578	cue_left	51
40.148	0.66	cue_left	51
42.707	1.969	cue_right	52
46.914	1.721	cue_right	52
50.843	0.95	cue_right	52
53.427	1.486	cue_left	51
55.925	1.191	cue_right	52
60.064	1.327	cue_left	51
63.476	1.554	cue_left	51
67.075	1.806	cue_right	52
70.555	0.823	cue_left	51
74.153	1.893	cue_left	51
