onset	duration	trial_type	value
2.0	1.883	cue_left	51
5.097	1.747	cue_left	51
8.82	0.757	cue_right	52
10.695	0.677	cue_right	52
13.58	0.826	cue_right	52
17.181	1.001	cue_left	51
20.515	1.024	cue_right	52
23.194	0.926	cue_left	51
26.528	1.656	cue_right	52
29.597	1.178	cue_right	52
32.305	1.972	cue_right	52
36.485	1.451	cue_right	52
40.025	1.663	cue_left	51
43.239	0.889	cue_left	51
45.781	1.854	cue_left	51
50.368	1.854	cue_right	52
54.343	0.998	cue_left	51
56.993	1.657	cue_right	52
61.647	1.58	cue_left	51
64.953	0.747	cue_right	52
67.743	0.573	cue_right	52
70.032	1.81	cue_right	52
74.264	1.815	cue_right	52
77.81	1.26	cue_left	51
81.957	1.672	cue_right	52
85.725	0.841	cue_left	51
89.52	0.965	cue_left	51
92.28	1.325	cue_right	52
