onset	duration	trial_type	value
2.0	0.782	recall_start	42
5.626	1.323	recall_start	42
8.198	1.678	recall_start	42
12.477	1.037	sequence_presentation	41
15.486	1.59	recall_start	42
19.015	1.159	recall_start	42
22.997	0.508	sequence_presentation	41
26.178	0.786	recall_start	42
28.566	0.851	sequence_presentation	41
31.637	0.554	recall_start	42
34.863	1.977	recall_start	42
38.999	1.301	sequence_presentation	41
41.906	1.733	sequence_presentation	41
45.455	0.93	recall_start	42
47.46	0.82	sequence_presentation	41
50.382	1.263	recall_start	42
53.315	1.244	sequence_presentation	41
56.539	1.929	sequence_presentation	41
59.898	1.808	sequence_presentation	41
63.171	1.474	sequence_presentation	41
66.257	1.559	recall_start	42
69.347	0.702	recall_start	42
