onset	duration	trial_type	value
2.0	0.775	cue_left	51
5.139	1.712	cue_right	52
9.142	1.786	cue_right	52
12.61	1.866	cue_right	52
15.84	0.738	cue_left	51
17.714	1.807	cue_right	52
21.698	1.782	cue_right	52
26.172	1.615	cue_left	51
30.355	1.406	cue_right	52
33.626	0.879	cue_right	52
36.45	1.708	cue_left	51
40.166	0.761	cue_right	52
43.531	1.644	cue_left	51
47.261	1.879	cue_right	52
50.823	1.618	cue_left	51
55.045	1.341	cue_right	52
59.222	0.565	cue_right	52
62.762	0.792	cue_right	52
65.59	1.806	cue_right	52
69.401	1.47	cue_left	51
72.155	0.586	cue_left	51
