onset	duration	trial_type	value
2.0	0.571	recall_start	42
3.839	1.774	recall_start	42
7.647	1.198	recall_start	42
10.369	1.798	sequence_presentation	41
15.046	1.592	recall_start	42
18.124	1.061	recall_start	42
21.806	1.409	sequence_presentation	41
24.419	1.515	sequence_presentation	41
28.769	0.595	sequence_presentation	41
32.187	0.932	recall_start	42
35.052	1.396	recall_start	42
38.528	0.948	sequence_presentation	41
41.09	0.79	recall_start	42
44.483	1.333	recall_start	42
46.937	0.917	recall_start	42
50.36	1.724	sequence_presentation	41
55.048	1.237	sequence_presentation	41
57.374	1.485	recall_start	42
60.557	1.466	recall_start	42
63.328	0.608	sequence_presentation	41
65.598	1.573	recall_start	42
69.704	0.512	recall_start	42
