onset	duration	trial_type	value
2.0	1.82	cue_left	51
6.394	1.511	cue_right	52
10.317	0.904	cue_right	52
13.575	1.36	cue_right	52
17.479	1.12	cue_right	52
19.659	1.058	cue_left	51
23.422	0.501	cue_right	52
25.837	1.32	cue_right	52
29.789	0.856	cue_left	51
31.855	1.262	cue_right	52
35.939	0.615	cue_right	52
38.686	1.161	cue_left	51
42.622	0.55	cue_left	51
45.458	1.597	cue_right	52
49.419	1.194	cue_right	52
53.484	0.663	cue_right	52
55.499	1.677	cue_left	51
58.363	1.504	cue_right	52
62.401	1.694	cue_left	51
66.273	1.092	cue_right	52
68.841	1.35	cue_left	51
72.474	1.502	cue_left	51
76.668	1.354	cue_right	52
80.418	1.616	cue_right	52
83.884	0.516	cue_left	51
85.509	1.408	cue_left	51
89.062	1.223	cue_left	51
