onset	duration	trial_type	value
2.0	0.796	sequence_presentation	41
4.141	1.223	sequence_presentation	41
8.343	0.598	sequence_presentation	41
10.988	1.169	recall_start	42
15.121	1.011	recall_start	42
17.324	0.952	recall_start	42
20.336	1.351	recall_start	42
23.227	0.624	sequence_presentation	41
25.542	1.656	sequence_presentation	41
29.432	1.552	recall_start	42
32.953	0.928	recall_start	42
36.174	0.943	sequence_presentation	41
38.671	1.39	recall_start	42
41.074	1.15	sequence_presentation	41
43.794	1.433	recall_start	42
47.51	1.149	sequence_presentation	41
51.394	1.988	recall_start	42
54.984	1.797	recall_start	42
59.018	0.986	recall_start	42
61.68	0.61	sequence_presentation	41
63.747	0.576	sequence_presentation	41
66.248	1.815	sequence_presentation	41
70.52	1.417	sequence_presentation	41
73.897	0.817	sequence_presentation	41
77.711	1.049	recall_start	42
80.384	1.934	sequence_presentation	41
84.696	1.625	sequence_presentation	41
88.392	1.725	recall_start	42
