onset	duration	trial_type	value
2.0	0.557	cue_right	52
3.736	0.739	cue_left	51
6.087	0.572	cue_right	52
9.612	1.805	cue_left	51
13.941	1.202	cue_right	52
17.908	1.903	cue_right	52
21.678	1.69	cue_left	51
24.974	0.8	cue_left	51
28.483	1.139	cue_left	51
30.695	0.927	cue_right	52
34.434	1.289	cue_right	52
37.083	0.719	cue_right	52
39.349	1.016	cue_left	51
42.569	1.858	cue_left	51
46.908	0.94	cue_left	51
49.365	1.452	cue_left	51
52.365	1.322	cue_left	51
55.377	0.989	cue_right	52
57.87	1.779	cue_right	52
61.84	0.957	cue_left	51
64.693	0.641	cue_left	51
67.485	1.848	cue_left	51
71.255	1.874	cue_left	51
