onset	duration	trial_type	value
2.0	0.777	cue_right	52
5.58	0.891	cue_left	51
9.32	0.929	cue_left	51
11.725	1.109	cue_right	52
15.246	1.68	cue_right	52
19.167	1.188	cue_right	52
22.044	0.865	cue_right	52
24.989	1.598	cue_right	52
29.243	1.805	cue_right	52
33.968	0.762	cue_right	52
36.673	0.805	cue_left	51
39.097	1.853	cue_right	52
43.275	1.236	cue_right	52
47.143	1.401	cue_right	52
49.762	1.804	cue_right	52
53.821	0.96	cue_right	52
57.428	1.219	cue_left	51
60.727	0.611	cue_right	52
63.121	1.175	cue_left	51
66.905	1.749	cue_left	51
71.222	0.99	cue_right	52
74.67	0.86	cue_right	52
77.977	1.558	cue_left	51
81.837	0.851	cue_left	51
83.889	1.593	cue_right	52
87.122	1.723	cue_right	52
91.475	0.588	cue_left	51
94.465	1.104	cue_left	51
97.842	1.82	cue_right	52
101.38	1.731	cue_right	52
