onset	duration	trial_type	value
2.0	0.617	cue_left	51
4.509	1.712	cue_right	52
7.776	1.551	cue_right	52
11.566	1.463	cue_right	52
15.718	1.845	cue_left	51
19.822	1.305	cue_right	52
23.208	0.528	cue_left	51
26.429	0.563	cue_left	51
29.528	1.783	cue_left	51
33.154	0.618	cue_left	51
36.607	0.824	cue_right	52
39.968	1.057	cue_left	51
43.625	0.636	cue_right	52
46.558	1.791	cue_left	51
50.0	1.008	cue_right	52
52.425	0.614	cue_left	51
55.84	1.347	cue_left	51
59.235	1.664	cue_right	52
63.333	1.591	cue_right	52
66.793	1.399	cue_left	51
69.657	0.561	cue_right	52
71.938	1.024	cue_right	52
75.316	1.369	cue_left	51
78.087	1.089	cue_left	51
80.646	1.836	cue_left	51
84.148	1.214	cue_right	52
87.659	1.942	cue_left	51
92.551	1.794	cue_left	51
