onset	duration	trial_type	value
2.0	1.611	nontarget	12
4.676	1.815	nontarget	12
7.657	1.965	nontarget	12
11.669	1.218	nontarget	12
14.373	1.062	target	11
16.853	1.079	target	11
19.357	1.723	nontarget	12
24.067	1.513	target	11
27.517	1.156	nontarget	12
30.284	1.775	nontarget	12
33.455	1.904	nontarget	12
37.365	1.403	nontarget	12
41.694	0.948	target	11
44.152	1.388	target	11
47.832	1.261	target	11
50.243	1.626	target	11
54.576	1.788	target	11
57.747	1.077	target	11
61.778	0.794	nontarget	12
63.578	1.088	target	11
67.632	0.611	target	11
69.847	0.991	nontarget	12
