onset	duration	trial_type	value
2.0	1.259	target	11
4.473	1.965	nontarget	12
8.002	1.607	target	11
12.089	0.512	target	11
13.63	1.592	nontarget	12
17.256	1.374	nontarget	12
21.542	1.864	target	11
25.04	1.837	target	11
29.002	1.713	nontarget	12
32.199	0.721	nontarget	12
35.625	0.876	target	11
37.552	1.48	nontarget	12
41.115	0.679	target	11
42.797	1.256	target	11
46.311	1.119	target	11
49.643	1.282	nontarget	12
53.741	0.783	nontarget	12
55.901	1.306	nontarget	12
58.686	0.78	target	11
60.813	0.539	target	11
