onset	duration	trial_type	value
2.0	1.564	sequence_presentation	41
5.222	1.825	recall_start	42
9.776	1.988	sequence_presentation	41
13.096	1.21	recall_start	42
15.323	0.635	sequence_presentation	41
18.382	0.831	sequence_presentation	41
20.958	1.834	recall_start	42
25.205	1.252	recall_start	42
29.349	0.704	sequence_presentation	41
32.869	0.869	sequence_presentation	41
35.746	0.649	sequence_presentation	41
38.961	0.96	sequence_presentation	41
42.25	0.743	sequence_presentation	41
45.859	1.036	sequence_presentation	41
48.469	1.269	recall_start	42
52.17	1.914	recall_start	42
56.345	1.49	sequence_presentation	41
