onset	duration	trial_type	value
2.0	1.447	sequence_presentation	41
4.966	0.578	recall_start	42
8.1	0.988	sequence_presentation	41
12.077	1.067	recall_start	42
14.586	0.749	recall_start	42
16.644	1.842	recall_start	42
20.287	0.513	recall_start	42
23.015	1.143	sequence_presentation	41
25.394	1.901	sequence_presentation	41
29.915	0.884	sequence_presentation	41
33.087	1.511	recall_start	42
36.213	0.514	sequence_presentation	41
38.002	1.003	recall_start	42
41.214	1.823	sequence_presentation	41
44.104	0.532	recall_start	42
46.798	1.022	sequence_presentation	41
49.612	1.727	sequence_presentation	41
53.418	1.355	sequence_presentation	41
55.852	0.845	recall_start	42
59.355	1.108	sequence_presentation	41
61.728	1.356	sequence_presentation	41
