onset	duration	trial_type	value
2.0	1.682	sequence_presentation	41
6.518	0.898	sequence_presentation	41
8.825	1.519	sequence_presentation	41
12.376	1.605	sequence_presentation	41
16.672	1.762	sequence_presentation	41
19.488	0.542	sequence_presentation	41
22.908	0.978	recall_start	42
26.353	0.554	sequence_presentation	41
28.563	0.669	recall_start	42
31.755	1.807	recall_start	42
36.336	1.56	recall_start	42
39.537	1.081	sequence_presentation	41
41.917	1.364	recall_start	42
45.968	1.87	sequence_presentation	41
49.072	0.992	recall_start	42
51.725	0.914	sequence_presentation	41
55.187	0.795	recall_start	42
58.773	1.944	sequence_presentation	41
63.328	1.147	recall_start	42
67.007	1.741	sequence_presentation	41
70.593	0.641	sequence_presentation	41
72.905	0.994	recall_start	42
75.303	0.854	sequence_presentation	41
79.078	1.559	recall_start	42
82.575	1.531	recall_start	42
85.39	1.339	recall_start	42
88.165	0.527	recall_start	42
89.846	1.649	sequence_presentation	41
93.459	1.653	recall_start	42
