onset	duration	trial_type	value
2.0	1.187	sequence_presentation	41
5.348	1.637	recall_start	42
8.126	1.225	sequence_presentation	41
10.763	0.754	recall_start	42
13.952	1.478	sequence_presentation	41
16.502	0.573	sequence_presentation	41
18.198	1.805	recall_start	42
21.478	0.533	sequence_presentation	41
24.494	1.914	recall_start	42
29.204	0.853	recall_start	42
32.804	1.173	recall_start	42
35.449	1.924	recall_start	42
39.002	1.905	sequence_presentation	41
42.493	1.323	sequence_presentation	41
45.836	0.638	sequence_presentation	41
47.587	1.715	recall_start	42
51.469	1.774	sequence_presentation	41
55.529	1.2	recall_start	42
58.701	1.115	sequence_presentation	41
61.525	1.642	sequence_presentation	41
