onset	duration	trial_type	value
2.0	1.552	cue_left	51
6.472	1.93	cue_left	51
10.704	0.863	cue_left	51
14.176	0.586	cue_right	52
15.952	0.573	cue_left	51
17.558	1.757	cue_right	52
21.337	0.879	cue_left	51
24.053	0.806	cue_right	52
26.719	1.554	cue_right	52
29.472	1.857	cue_right	52
33.292	0.972	cue_left	51
37.115	1.189	cue_right	52
41.191	0.898	cue_left	51
43.405	1.761	cue_left	51
47.035	1.816	cue_right	52
51.612	1.334	cue_left	51
54.722	0.849	cue_right	52
57.022	1.086	cue_right	52
59.67	1.233	cue_left	51
62.436	1.66	cue_right	52
65.308	1.055	cue_right	52
69.071	0.971	cue_right	52
71.916	0.654	cue_left	51
75.418	0.706	cue_right	52
79.083	0.631	cue_right	52
82.293	0.918	cue_right	52
86.041	1.015	cue_left	51
89.578	1.543	cue_left	51
