onset	duration	trial_type	value
2.0	1.206	cue_right	52
5.071	1.285	cue_left	51
8.333	0.965	cue_left	51
12.172	0.538	cue_right	52
14.033	1.247	cue_left	51
17.952	1.84	cue_left	51
22.294	0.542	cue_left	51
23.885	1.209	cue_right	52
27.335	1.766	cue_right	52
31.414	1.709	cue_right	52
34.129	0.748	cue_right	52
36.48	1.906	cue_left	51
40.478	1.439	cue_left	51
44.188	1.29	cue_left	51
46.551	1.683	cue_right	52
50.358	0.538	cue_right	52
52.037	0.779	cue_right	52
55.018	1.843	cue_left	51
59.762	0.611	cue_right	52
62.932	0.505	cue_right	52
64.737	1.091	cue_right	52
68.39	0.851	cue_right	52
71.333	1.796	cue_right	52
74.679	1.305	cue_left	51
78.981	0.636	cue_left	51
