onset	duration	trial_type	value
2.0	1.766	recall_start	42
5.711	0.717	sequence_presentation	41
9.411	1.795	sequence_presentation	41
13.488	1.219	sequence_presentation	41
17.221	0.949	sequence_presentation	41
20.336	1.942	recall_start	42
24.608	1.175	sequence_presentation	41
28.062	1.954	recall_start	42
32.268	1.732	recall_start	42
35.632	0.534	sequence_presentation	41
37.167	1.682	sequence_presentation	41
40.301	1.642	recall_start	42
43.754	1.299	sequence_presentation	41
46.474	1.886	sequence_presentation	41
50.113	0.565	recall_start	42
52.563	0.601	recall_start	42
