onset	duration	trial_type	value
2.0	0.978	cue_right	52
4.511	1.783	cue_left	51
8.45	1.57	cue_right	52
11.067	1.872	cue_right	52
14.62	1.829	cue_right	52
18.529	0.607	cue_right	52
20.646	1.636	cue_left	51
24.078	1.726	cue_right	52
27.599	1.727	cue_right	52
31.361	1.507	cue_right	52
34.517	1.22	cue_left	51
38.431	1.774	cue_right	52
41.824	1.457	cue_left	51
45.669	1.673	cue_left	51
48.862	0.844	cue_right	52
50.876	0.549	cue_right	52
53.205	0.872	cue_right	52
55.197	1.926	cue_right	52
58.132	0.534	cue_left	51
60.968	1.225	cue_right	52
64.096	1.212	cue_left	51
68.07	1.573	cue_right	52
71.365	1.431	cue_right	52
75.413	1.845	cue_left	51
78.657	1.646	cue_right	52
