onset	duration	trial_type	value
2.0	1.431	sequence_presentation	41
6.333	1.336	recall_start	42
9.949	1.184	recall_start	42
12.277	1.857	sequence_presentation	41
16.612	1.604	recall_start	42
20.559	1.713	sequence_presentation	41
24.344	1.16	sequence_presentation	41
26.784	0.751	sequence_presentation	41
29.976	1.533	recall_start	42
33.628	1.629	recall_start	42
36.543	0.905	sequence_presentation	41
39.974	0.856	recall_start	42
43.674	0.93	recall_start	42
47.281	0.532	sequence_presentation	41
50.575	0.55	recall_start	42
52.334	1.801	recall_start	42
55.285	1.135	sequence_presentation	41
58.952	1.619	recall_start	42
62.151	0.889	recall_start	42
65.082	0.604	recall_start	42
67.622	1.389	sequence_presentation	41
