onset	duration	trial_type	value
2.0	1.392	cue_left	51
5.038	1.313	cue_left	51
7.958	1.193	cue_left	51
10.859	1.449	cue_left	51
15.071	1.394	cue_left	51
17.865	1.312	cue_left	51
21.392	0.756	cue_right	52
25.057	0.663	cue_right	52
28.097	0.998	cue_right	52
30.548	0.633	cue_right	52
33.24	0.529	cue_left	51
35.726	1.392	cue_right	52
38.34	1.825	cue_right	52
42.477	0.705	cue_right	52
44.319	1.696	cue_right	52
47.715	1.37	cue_right	52
51.047	0.81	cue_right	52
53.635	1.42	cue_right	52
56.259	1.501	cue_left	51
59.647	1.559	cue_right	52
63.61	1.717	cue_left	51
66.442	1.396	cue_right	52
70.769	1.448	cue_right	52
74.127	0.6	cue_left	51
77.509	1.649	cue_right	52
81.665	1.055	cue_left	51
