onset	duration	trial_type	value
2.0	0.828	sequence_presentation	41
4.197	1.507	sequence_presentation	41
7.218	1.001	sequence_presentation	41
11.198	1.511	recall_start	42
14.948	1.918	recall_start	42
18.306	1.519	sequence_presentation	41
22.337	1.028	sequence_presentation	41
25.422	1.827	sequence_presentation	41
28.84	1.72	recall_start	42
32.559	1.105	sequence_presentation	41
35.292	0.843	recall_start	42
37.456	1.225	recall_start	42
41.04	0.547	recall_start	42
43.192	1.224	sequence_presentation	41
47.001	1.503	recall_start	42
50.123	1.266	recall_start	42
52.625	0.848	recall_start	42
54.849	1.727	sequence_presentation	41
58.149	1.0	sequence_presentation	41
60.959	1.466	recall_start	42
64.82	0.924	recall_start	42
68.605	1.473	recall_start	42
72.315	1.534	recall_start	42
74.86	1.623	recall_start	42
79.425	1.703	sequence_presentation	41
82.414	1.099	sequence_presentation	41
