onset	duration	trial_type	value
2.0	0.868	recall_start	42
5.158	1.414	recall_start	42
8.278	1.897	recall_start	42
12.068	0.703	sequence_presentation	41
15.763	1.302	sequence_presentation	41
18.797	1.954	sequence_presentation	41
22.281	1.556	recall_start	42
25.514	0.576	sequence_presentation	41
27.647	0.72	recall_start	42
29.436	0.547	sequence_presentation	41
32.19	0.957	sequence_presentation	41
34.412	1.683	recall_start	42
38.761	0.978	recall_start	42
41.793	1.909	sequence_presentation	41
46.353	1.612	sequence_presentation	41
49.659	1.983	sequence_presentation	41
54.379	1.37	recall_start	42
56.958	1.677	sequence_presentation	41
59.846	1.522	sequence_presentation	41
63.844	1.618	recall_start	42
67.873	0.954	recall_start	42
69.956	1.747	sequence_presentation	41
74.192	1.711	recall_start	42
