onset	duration	trial_type	value
2.0	1.918	recall_start	42
5.201	0.503	sequence_presentation	41
7.265	1.136	sequence_presentation	41
9.913	1.9	sequence_presentation	41
14.509	1.511	sequence_presentation	41
18.249	0.501	recall_start	42
20.626	1.298	recall_start	42
23.131	1.737	recall_start	42
26.792	1.698	recall_start	42
30.507	0.693	sequence_presentation	41
33.572	1.037	recall_start	42
36.792	1.211	recall_start	42
40.478	1.243	recall_start	42
44.076	1.201	recall_start	42
46.848	1.262	sequence_presentation	41
51.089	0.5	recall_start	42
53.695	0.662	sequence_presentation	41
56.053	1.527	recall_start	42
60.279	1.67	recall_start	42
63.165	1.684	sequence_presentation	41
