onset	duration	trial_type	value
2.0	1.29	sequence_presentation	41
5.982	1.896	recall_start	42
10.724	0.852	sequence_presentation	41
13.098	0.624	recall_start	42
16.567	1.419	recall_start	42
19.447	1.321	recall_start	42
21.951	1.888	recall_start	42
25.889	0.526	recall_start	42
28.9	1.929	sequence_presentation	41
32.476	1.846	sequence_presentation	41
35.913	1.195	recall_start	42
39.235	1.698	sequence_presentation	41
41.967	1.3	sequence_presentation	41
45.444	1.304	recall_start	42
49.354	0.957	recall_start	42
51.789	1.796	sequence_presentation	41
55.553	1.092	sequence_presentation	41
58.066	0.849	recall_start	42
61.787	1.091	recall_start	42
65.56	1.97	recall_start	42
70.339	1.313	recall_start	42
74.289	0.798	recall_start	42
76.318	1.882	recall_start	42
79.799	0.565	sequence_presentation	41
82.821	0.961	recall_start	42
85.146	1.434	sequence_presentation	41
88.16	1.173	sequence_presentation	41
92.038	1.295	sequence_presentation	41
96.136	1.836	recall_start	42
