onset	duration	trial_type	value
2.0	1.758	target	11
6.024	1.451	nontarget	12
9.55	1.278	target	11
13.454	1.286	target	11
17.415	1.116	target	11
19.676	0.995	target	11
23.622	0.649	nontarget	12
26.748	1.054	nontarget	12
29.296	1.534	nontarget	12
32.756	0.734	nontarget	12
35.643	1.189	nontarget	12
39.303	1.303	nontarget	12
42.365	1.948	nontarget	12
46.387	1.523	target	11
49.085	1.716	target	11
53.542	1.259	target	11
57.194	0.991	target	11
59.492	1.115	target	11
62.115	1.07	target	11
64.474	1.559	nontarget	12
67.226	0.604	target	11
69.05	0.807	nontarget	12
72.449	0.615	nontarget	12
75.288	1.514	target	11
79.791	0.766	target	11
82.732	1.249	target	11
86.644	1.153	nontarget	12
90.339	1.929	target	11
