onset	duration	trial_type	value
2.0	0.612	nontarget	12
4.924	1.643	target	11
8.856	0.993	target	11
11.111	1.158	target	11
13.31	1.071	nontarget	12
16.583	1.961	nontarget	12
20.816	0.511	nontarget	12
23.673	0.828	nontarget	12
25.83	0.623	target	11
28.001	1.455	nontarget	12
31.705	1.075	nontarget	12
34.087	0.901	nontarget	12
37.614	1.476	nontarget	12
41.659	1.101	nontarget	12
45.327	1.963	nontarget	12
48.886	1.974	target	11
52.816	1.215	nontarget	12
56.016	1.905	nontarget	12
59.077	1.148	nontarget	12
61.964	0.608	nontarget	12
64.845	1.577	nontarget	12
67.429	1.443	target	11
70.212	1.566	nontarget	12
73.015	1.75	target	11
77.023	1.662	nontarget	12
80.122	1.411	nontarget	12
82.759	1.071	target	11
85.75	1.724	nontarget	12
88.952	1.892	nontarget	12
