onset	duration	trial_type	value
2.0	1.607	recall_start	42
5.411	1.279	sequence_presentation	41
8.974	1.472	sequence_presentation	41
12.893	1.859	sequence_presentation	41
16.455	1.306	recall_start	42
19.69	0.756	recall_start	42
22.869	0.578	recall_start	42
25.114	1.245	recall_start	42
28.875	1.19	sequence_presentation	41
32.104	1.247	recall_start	42
35.925	1.13	sequence_presentation	41
38.43	1.444	recall_start	42
42.65	1.708	sequence_presentation	41
47.273	1.905	sequence_presentation	41
51.22	0.931	recall_start	42
54.034	1.416	sequence_presentation	41
57.226	0.974	sequence_presentation	41
60.46	1.812	sequence_presentation	41
64.186	1.689	recall_start	42
